url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1366491359.aspx,"Advanced Diagnostic Transports

						Lbn Bob's Fancy Cabs-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8305a Knight Rd Houston, Tx 77054-3905",Houston,TX,713-243-3225,-,Bob's Fancy Cabs,Matt Willams - (director),5/8/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1114196946.aspx,Advanced Medical Transportation Llc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8700 Commerce Park Dr Ste 218e Houston, Tx 77036-7497",Houston,TX,713-995-7454,-,Advanced Medical Transportation Llc,Derrick Winey - (ceo),2/26/08,6/21/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1144520545.aspx,"Advantage Ems

						Lbn Sandra Daniels-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","202 W Dallas St Hutchins, Tx 75141-3021",Hutchins,TX,469-245-2978,-,Sandra Daniels,Sandra Daniels - (owner),11/1/10,11/1/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336131028.aspx,Advantage Medical Service-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7111 Atwell Dr Houston, Tx 77081-6007",Houston,TX,713-839-7557,-,Advantage Medical Service,Richie Booe - (owner),8/18/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/agencies/in-home-supportive-care_253z00000x/1699032748.aspx,Advent Caregivers Incorporated-E-,"An In Home Supportive Care Agency provides services in the patient?s home with the goal of enabling the patient to remain at home.  The services provided may include personal care services such as hands-on assistance with activities of daily living (ADLs), e.g., eating, bathing, dressing, and bladder and bowel requirements; homemaker services and instrumental activities of daily living (IADLs), e.g., taking medications, shopping for groceries, laundry, housekeeping, and companionship; and/or supervision or cuing so that a person can perform tasks themselves.","19523 River Bottom Rd Katy, Tx 77449-6337",Katy,TX,281-701-7887,-,Advent Caregivers Incorporated,Alex Salakana - (manager),4/13/12,1/23/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1871523571.aspx,Aemstar Ems-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13003 Murphy Rd Ste E2 Stafford, Tx 77477-3933",Stafford,TX,281-933-9100,-,Aemstar Ems,James Peirce - (ceo),7/5/06,6/17/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1801058946.aspx,"Affirmative Ems

						Lbn Affirmative Ems Llc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7663 S Glen Willow Ln Missouri City, Tx 77489-1871",City,TX,832-888-7285,-,Affirmative Ems Llc,Roland Wyatt - (director/owner),6/30/08,6/30/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1447270756.aspx,After Care Ambulance Transfer Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13940 Bammel N Houston #223 Houston, Tx 77066",Houston,TX,832-249-7879,-,After Care Ambulance Transfer Inc,Kerrick Floyd - (president),7/20/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1417195884.aspx,"Ahz Ems

						Lbn Better Solution Inc.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5645 Hillcroft St Ste 602 Houston, Tx 77036-2289",Houston,TX,713-585-6275,-,Better Solution Inc.,Hazem Bataineh - (owner),1/23/09,1/23/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1093960213.aspx,Airway Medical Services Llc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6245 Renwick Dr Apt 4228 Houston, Tx 77081-7515",Houston,TX,713-777-4038,-,Airway Medical Services Llc,Tanya Toucheck - (billing Manager),12/2/08,12/2/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1144323080.aspx,Akin Ambulance Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","501 E 4th St Hallettsville, Tx 77964-2824",Hallettsville,TX,830-401-9986,-,Akin Ambulance Inc,Fouad Farhoud - (president),9/6/06,7/21/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922006105.aspx,"Alamo Area Ambulance, Llc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","306 S. Getty St. Uvalde, Tx 78801-5607",Uvalde,TX,830-591-9960,-,"Alamo Area Ambulance, Llc",Rhett Pegues - (owner),7/12/05,5/2/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1174985972.aspx,Alamo City Ems And Transportation Llc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9939 Fredericksburg Rd Apt 1202 San Antonio, Tx 78240-4154",Antonio,TX,210-803-9368,-,Alamo City Ems And Transportation Llc,Mario Picaso - (owner),3/22/16,10/26/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1619408523.aspx,Alamo City Ems / Transport-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","407 Saddlebrook Dr San Antonio, Tx 78245-2306",Antonio,TX,210-584-8979,-,Alamo City Ems / Transport,Ronnie Muniz - (owner/ceo),3/22/17,4/12/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1831579168.aspx,Alianza Ambulance-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1150 Del Rio Bulvd Eagle Pass, Tx 78852",Pass,TX,830-776-5330,-,Alianza Ambulance,Bertha Gonzalez - (owner),6/2/15,2/28/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1104957208.aspx,Alinum Ambulance Network Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","620 Murphy Rd Ste 208 Stafford, Tx 77477-5927",Stafford,TX,832-466-3601,-,Alinum Ambulance Network Inc,Iniobong Akai - (director),3/8/07,7/25/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356398481.aspx,"All-american Ambulance Service, Llc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1301 Hibiscus Ln Laredo, Tx 78041-3320",Laredo,TX,956-723-9360,-,"All-american Ambulance Service, Llc",Juan Arizola - (owner),5/26/06,10/11/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922025642.aspx,"All Med Ambulance

						Lbn Sherita Denkins-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8455 Fannin St Suite A1 Houston, Tx 77054-4816",Houston,TX,713-795-4100,-,Sherita Denkins,Sherita Denkins - (president),7/17/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1124238621.aspx,"All Saints Ambulance Service, Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1617 Enid St Houston, Tx 77009-2503",Houston,TX,832-692-2959,-,"All Saints Ambulance Service, Inc",Irma Alfaro - (president),5/23/07,10/4/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1336382100.aspx,"All Star Ambulance Service

						Lbn All Star Ambulance Service Llc-E-",-,"5645 Hillcroft St Suite 801 Houston, Tx 77036-2296",Houston,TX,832-206-8417,-,All Star Ambulance Service Llc,Anthony Brown - (owner),4/9/09,1/28/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1295720324.aspx,"All Texas Ambulance, Inc.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5645 Hillcroft St 801 Houston, Tx 77036-2296",Houston,TX,713-244-9992,-,"All Texas Ambulance, Inc.",Derrick Tillman - (director),9/14/05,6/19/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1730376443.aspx,Allen Ambulance Service-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4276 Gate Crst San Antonio, Tx 78217-4831",Antonio,TX,210-967-4700,-,Allen Ambulance Service,Chris Willis - (owner),9/26/07,9/26/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1891732764.aspx,"Allen Ambulance Service, Inc.-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10415 Perrin Beitel Rd Suite 102 San Antonio, Tx 78217-3104",Antonio,TX,210-681-0111,-,"Allen Ambulance Service, Inc.",Christopher Willis - (cfo),6/1/06,4/16/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356335806.aspx,"Alliance Ambulance, Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6214 Saxon Dr Houston, Tx 77092-6247",Houston,TX,713-682-2273,-,"Alliance Ambulance, Inc",Jon Edens - (operations Manager),9/9/05,9/24/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932278058.aspx,"Alliance Ems

						Lbn Fraktan Llc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6209 Imogene St Houston, Tx 77074-7511",Houston,TX,832-606-1638,-,Fraktan Llc,Vladlen Breger - (director Of Operations),11/6/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1255650578.aspx,"Allied Ems

						Lbn Allied Medico Inc-E-","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1100 Business Pkwy Suite 195 Richardson, Tx 75081-5073",Richardson,TX,972-664-1000,-,Allied Medico Inc,Qadeer Qazi - (president),5/26/10,11/1/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275624967.aspx,Allstate Ems Ambulance Service Inc-E-,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6365 Millerview Dr Houston, Tx 77091-3358",Houston,TX,713-691-7311,-,Allstate Ems Ambulance Service Inc,Derrick Hunter - (president),9/27/06,1/23/14,Org,,,,,,,,,,,,,,,,,,,,,,,,
